       PrDM      T090C      C0S/m       FlSP     Upoly0     Upoly1      Sal00 Sbeox0ML/L  Sigma-t00       SvDM Potemp090C
   2704.000     1.6589   3.134801 6.7485e-02  0.0237111  0.1330303    34.6587     2.4128    27.7246    1500.63     1.4665
   2705.000     1.6588   3.134832 6.8588e-02  0.0245239  0.1341339    34.6588     2.4138    27.7246    1500.65     1.4663
   2706.000     1.6588   3.134861 6.8637e-02  0.0245748  0.1355489    34.6586     2.4155    27.7245    1500.67     1.4662
   2707.000     1.6587   3.134893 6.8764e-02  0.0263209  0.1358269    34.6586     2.4176    27.7245    1500.68     1.4660
   2708.000     1.6585   3.134920 6.9257e-02  0.0250412  0.1342847    34.6587     2.4176    27.7246    1500.70     1.4657
   2709.000     1.6582   3.134944 6.7832e-02  0.0246032  0.1333255    34.6588     2.4191    27.7247    1500.72     1.4654
   2710.000     1.6579   3.134969 6.9195e-02  0.0248278  0.1342456    34.6590     2.4191    27.7249    1500.73     1.4650
   2711.000     1.6571   3.134940 6.8783e-02  0.0260481  0.1367522    34.6590     2.4188    27.7249    1500.75     1.4641
   2712.000     1.6561   3.134893 6.8725e-02  0.0258173  0.1345600    34.6591     2.4218    27.7251    1500.76     1.4630
   2713.000     1.6555   3.134882 6.8660e-02  0.0259786  0.1360543    34.6591     2.4212    27.7251    1500.77     1.4624
   2714.000     1.6553   3.134895 6.8218e-02  0.0257605  0.1348728    34.6590     2.4231    27.7250    1500.79     1.4621
   2715.000     1.6550   3.134911 6.7821e-02  0.0261494  0.1342909    34.6591     2.4241    27.7251    1500.80     1.4617
   2716.000     1.6544   3.134910 6.8172e-02  0.0259003  0.1331658    34.6592     2.4258    27.7253    1500.82     1.4610
   2717.000     1.6538   3.134901 6.8553e-02  0.0260490  0.1337909    34.6593     2.4269    27.7254    1500.83     1.4603
   2718.000     1.6534   3.134927 6.9210e-02  0.0245508  0.1338601    34.6595     2.4274    27.7256    1500.85     1.4599
   2719.000     1.6529   3.134928 6.9596e-02  0.0256389  0.1330265    34.6596     2.4280    27.7257    1500.86     1.4593
   2720.000     1.6525   3.134933 6.9597e-02  0.0259815  0.1330213    34.6597     2.4298    27.7258    1500.88     1.4587
   2721.000     1.6522   3.134949 6.9597e-02  0.0260687  0.1323537    34.6597     2.4311    27.7258    1500.89     1.4584
   2722.000     1.6517   3.134944 6.7313e-02  0.0260303  0.1322586    34.6597     2.4312    27.7258    1500.91     1.4578
   2723.000     1.6508   3.134899 6.8600e-02  0.0260230  0.1330411    34.6596     2.4340    27.7259    1500.92     1.4568
   2724.000     1.6504   3.134908 6.8714e-02  0.0255015  0.1316636    34.6597     2.4357    27.7260    1500.94     1.4563
   2725.000     1.6498   3.134884 6.8278e-02  0.0245708  0.1296807    34.6596     2.4383    27.7259    1500.95     1.4556
   2726.000     1.6491   3.134873 6.8600e-02  0.0269299  0.1312100    34.6597     2.4373    27.7261    1500.96     1.4549
   2727.000     1.6490   3.134907 6.9219e-02  0.0252336  0.1312258    34.6597     2.4381    27.7261    1500.98     1.4547
   2728.000     1.6489   3.134932 6.7248e-02  0.0246010  0.1306365    34.6597     2.4391    27.7261    1501.00     1.4545
   2729.000     1.6486   3.134957 6.8255e-02  0.0244833  0.1306471    34.6599     2.4395    27.7262    1501.01     1.4541
   2730.000     1.6485   3.135005 6.8497e-02  0.0245418  0.1314364    34.6600     2.4398    27.7264    1501.03     1.4540
   2731.000     1.6486   3.135046 6.9068e-02  0.0246516  0.1312305    34.6600     2.4410    27.7264    1501.05     1.4539
   2732.000     1.6488   3.135096 6.8317e-02  0.0256052  0.1306261    34.6599     2.4412    27.7263    1501.06     1.4541
   2733.000     1.6489   3.135145 6.8574e-02  0.0244441  0.1314124    34.6599     2.4412    27.7263    1501.08     1.4541
   2734.000     1.6489   3.135185 6.7862e-02  0.0249564  0.1311053    34.6600     2.4440    27.7263    1501.10     1.4539
   2735.000     1.6487   3.135218 6.9251e-02  0.0244563  0.1328245    34.6601     2.4451    27.7264    1501.12     1.4537
   2736.000     1.6480   3.135204 6.8374e-02  0.0243383  0.1318657    34.6603     2.4473    27.7266    1501.13     1.4529
   2737.000     1.6476   3.135210 6.8333e-02  0.0236058  0.1318681    34.6603     2.4491    27.7267    1501.14     1.4524
   2738.000     1.6474   3.135237 6.9047e-02  0.0243879  0.1322991    34.6604     2.4496    27.7267    1501.16     1.4521
   2739.000     1.6474   3.135277 6.8762e-02  0.0247002  0.1330397    34.6604     2.4505    27.7268    1501.18     1.4520
   2740.000     1.6475   3.135320 6.9235e-02  0.0245406  0.1330897    34.6604     2.4522    27.7268    1501.20     1.4520
   2741.000     1.6475   3.135363 6.7444e-02  0.0246141  0.1318454    34.6605     2.4526    27.7268    1501.21     1.4519
   2742.000     1.6470   3.135366 6.8682e-02  0.0247865  0.1318681    34.6605     2.4545    27.7269    1501.23     1.4513
   2743.000     1.6466   3.135377 6.8319e-02  0.0238211  0.1322301    34.6606     2.4533    27.7270    1501.24     1.4508
   2744.000     1.6464   3.135392 6.9419e-02  0.0243567  0.1332692    34.6605     2.4551    27.7269    1501.26     1.4506
   2745.000     1.6460   3.135384 6.9593e-02  0.0245833  0.1345329    34.6605     2.4566    27.7269    1501.27     1.4501
   2746.000     1.6448   3.135348 6.7533e-02  0.0245024  0.1355086    34.6607     2.4573    27.7272    1501.29     1.4489
   2747.000     1.6445   3.135367 6.9192e-02  0.0246676  0.1355320    34.6609     2.4584    27.7273    1501.30     1.4484
   2748.000     1.6444   3.135399 6.8428e-02  0.0248092  0.1357542    34.6608     2.4598    27.7273    1501.32     1.4483
   2749.000     1.6443   3.135430 6.8431e-02  0.0246992  0.1366821    34.6609     2.4608    27.7274    1501.33     1.4481
   2750.000     1.6442   3.135462 6.7863e-02  0.0271567  0.1355664    34.6609     2.4620    27.7274    1501.35     1.4479
   2751.000     1.6432   3.135404 6.8276e-02  0.0270098  0.1365993    34.6608     2.4620    27.7274    1501.36     1.4468
   2752.000     1.6418   3.135340 6.8474e-02  0.0259477  0.1357002    34.6611     2.4637    27.7277    1501.37     1.4453
   2753.000     1.6413   3.135340 6.8062e-02  0.0269843  0.1334502    34.6612     2.4642    27.7278    1501.39     1.4447
   2754.000     1.6405   3.135313 6.8004e-02  0.0259567  0.1321830    34.6612     2.4658    27.7279    1501.40     1.4439
   2755.000     1.6401   3.135327 6.8425e-02  0.0289270  0.1324743    34.6614     2.4672    27.7281    1501.42     1.4434
   2756.000     1.6397   3.135327 6.9253e-02  0.0263968  0.1325881    34.6613     2.4678    27.7281    1501.43     1.4429
   2757.000     1.6390   3.135311 6.8164e-02  0.0258537  0.1318686    34.6613     2.4694    27.7281    1501.45     1.4421
   2758.000     1.6384   3.135304 6.6960e-02  0.0248597  0.1314774    34.6614     2.4719    27.7282    1501.46     1.4415
   2759.000     1.6382   3.135323 6.8137e-02  0.0245163  0.1297608    34.6614     2.4712    27.7282    1501.48     1.4412
   2760.000     1.6381   3.135353 6.8575e-02  0.0245669  0.1330173    34.6614     2.4721    27.7282    1501.49     1.4410
   2761.000     1.6380   3.135386 6.9102e-02  0.0245307  0.1318584    34.6615     2.4722    27.7283    1501.51     1.4408
   2762.000     1.6375   3.135391 6.8896e-02  0.0245364  0.1318681    34.6616     2.4740    27.7284    1501.53     1.4402
   2763.000     1.6371   3.135392 6.8899e-02  0.0245941  0.1310588    34.6616     2.4757    27.7285    1501.54     1.4397
   2764.000     1.6365   3.135378 6.8320e-02  0.0249056  0.1310138    34.6616     2.4758    27.7285    1501.55     1.4390
   2765.000     1.6358   3.135359 6.8009e-02  0.0241662  0.1316458    34.6617     2.4766    27.7286    1501.57     1.4382
   2766.000     1.6353   3.135358 6.8842e-02  0.0237946  0.1307683    34.6617     2.4782    27.7287    1501.58     1.4377
   2767.000     1.6352   3.135385 6.8715e-02  0.0245756  0.1320573    34.6617     2.4790    27.7287    1501.60     1.4375
   2768.000     1.6349   3.135386 6.7642e-02  0.0240529  0.1330905    34.6615     2.4811    27.7286    1501.62     1.4371
   2769.000     1.6344   3.135401 6.7147e-02  0.0243800  0.1330891    34.6617     2.4813    27.7288    1501.63     1.4365
   2770.000     1.6341   3.135412 6.8281e-02  0.0240283  0.1330891    34.6618     2.4812    27.7288    1501.65     1.4361
   2771.000     1.6327   3.135332 6.8431e-02  0.0245837  0.1333100    34.6618     2.4828    27.7290    1501.66     1.4347
   2772.000     1.6318   3.135314 6.8598e-02  0.0248088  0.1342561    34.6620     2.4820    27.7292    1501.67     1.4337
   2773.000     1.6314   3.135304 6.8550e-02  0.0245356  0.1343102    34.6619     2.4849    27.7292    1501.69     1.4332
   2774.000     1.6301   3.135248 6.8867e-02  0.0245421  0.1332643    34.6622     2.4841    27.7295    1501.70     1.4318
   2775.000     1.6294   3.135233 6.7269e-02  0.0246134  0.1335414    34.6622     2.4849    27.7296    1501.71     1.4310
   2776.000     1.6295   3.135278 6.8830e-02  0.0247417  0.1341834    34.6622     2.4870    27.7296    1501.73     1.4310
   2777.000     1.6294   3.135321 6.7228e-02  0.0246042  0.1330970    34.6624     2.4885    27.7297    1501.74     1.4309
   2778.000     1.6290   3.135322 6.7987e-02  0.0246317  0.1330891    34.6624     2.4901    27.7297    1501.76     1.4303
   2779.000     1.6288   3.135343 6.9803e-02  0.0259030  0.1339100    34.6624     2.4916    27.7298    1501.78     1.4300
   2780.000     1.6288   3.135371 6.8447e-02  0.0249444  0.1343097    34.6622     2.4917    27.7296    1501.79     1.4300
   2781.000     1.6285   3.135383 6.8375e-02  0.0255667  0.1339808    34.6622     2.4939    27.7297    1501.81     1.4296
   2782.000     1.6283   3.135420 6.8042e-02  0.0259759  0.1330280    34.6624     2.4940    27.7298    1501.82     1.4293
   2783.000     1.6284   3.135461 6.7842e-02  0.0262288  0.1332515    34.6624     2.4951    27.7298    1501.84     1.4293
   2784.000     1.6280   3.135474 6.8923e-02  0.0253303  0.1343343    34.6624     2.4956    27.7298    1501.86     1.4289
   2785.000     1.6279   3.135506 6.8677e-02  0.0247747  0.1330639    34.6625     2.4954    27.7299    1501.87     1.4286
   2786.000     1.6277   3.135535 6.8051e-02  0.0248703  0.1322493    34.6626     2.4966    27.7300    1501.89     1.4283
   2787.000     1.6274   3.135542 6.7352e-02  0.0260596  0.1320698    34.6625     2.4987    27.7300    1501.91     1.4280
   2788.000     1.6268   3.135523 6.8460e-02  0.0261570  0.1331075    34.6625     2.4981    27.7300    1501.92     1.4273
   2789.000     1.6250   3.135417 6.8550e-02  0.0267434  0.1320466    34.6626     2.4985    27.7302    1501.93     1.4254
   2790.000     1.6240   3.135378 6.8061e-02  0.0264935  0.1310054    34.6628     2.5000    27.7304    1501.94     1.4243
   2791.000     1.6241   3.135417 6.8070e-02  0.0268204  0.1305882    34.6627     2.5019    27.7303    1501.96     1.4244
   2792.000     1.6242   3.135465 6.7757e-02  0.0259996  0.1293932    34.6626     2.5022    27.7303    1501.98     1.4244
   2793.000     1.6246   3.135535 6.8995e-02  0.0250235  0.1296310    34.6626     2.5018    27.7302    1502.00     1.4247
   2794.000     1.6247   3.135599 6.7565e-02  0.0238563  0.1306596    34.6628     2.5042    27.7304    1502.01     1.4247
   2795.000     1.6247   3.135635 6.9431e-02  0.0247948  0.1306471    34.6628     2.5038    27.7304    1502.03     1.4246
   2796.000     1.6244   3.135658 6.9052e-02  0.0246055  0.1313100    34.6630     2.5038    27.7306    1502.04     1.4242
   2797.000     1.6243   3.135688 6.7596e-02  0.0269010  0.1315001    34.6630     2.5038    27.7306    1502.06     1.4240
   2798.000     1.6234   3.135646 6.9428e-02  0.0255870  0.1306480    34.6630     2.5049    27.7306    1502.08     1.4230
   2799.000     1.6225   3.135622 6.8992e-02  0.0240327  0.1305969    34.6632     2.5056    27.7309    1502.09     1.4220
   2800.000     1.6219   3.135604 6.9011e-02  0.0236887  0.1306469    34.6631     2.5065    27.7309    1502.10     1.4214
   2801.000     1.6212   3.135587 6.9074e-02  0.0243348  0.1306471    34.6631     2.5087    27.7309    1502.12     1.4206
   2802.000     1.6205   3.135565 6.7685e-02  0.0237363  0.1306471    34.6632     2.5082    27.7310    1502.13     1.4199
   2803.000     1.6203   3.135590 6.8721e-02  0.0233444  0.1306471    34.6632     2.5084    27.7310    1502.15     1.4196
   2804.000     1.6203   3.135631 6.8107e-02  0.0234200  0.1330010    34.6633     2.5108    27.7311    1502.16     1.4195
   2805.000     1.6201   3.135646 6.7951e-02  0.0242265  0.1330884    34.6632     2.5098    27.7311    1502.18     1.4192
   2806.000     1.6196   3.135645 6.8492e-02  0.0245993  0.1336328    34.6633     2.5105    27.7311    1502.19     1.4186
   2807.000     1.6195   3.135688 6.9039e-02  0.0252045  0.1340595    34.6634     2.5133    27.7313    1502.21     1.4184
   2808.000     1.6197   3.135729 6.7682e-02  0.0250600  0.1330919    34.6633     2.5135    27.7312    1502.23     1.4184
   2809.000     1.6193   3.135746 6.9145e-02  0.0226813  0.1319265    34.6634     2.5142    27.7313    1502.24     1.4180
   2810.000     1.6186   3.135712 6.8041e-02  0.0245704  0.1339789    34.6633     2.5159    27.7312    1502.26     1.4172
   2811.000     1.6179   3.135704 6.7703e-02  0.0240423  0.1354017    34.6635     2.5151    27.7314    1502.27     1.4164
   2812.000     1.6179   3.135736 6.8903e-02  0.0242338  0.1355322    34.6634     2.5161    27.7314    1502.29     1.4163
   2813.000     1.6179   3.135786 6.7516e-02  0.0245240  0.1354812    34.6636     2.5178    27.7315    1502.31     1.4163
   2814.000     1.6181   3.135839 6.8392e-02  0.0254029  0.1342881    34.6636     2.5164    27.7315    1502.32     1.4163
   2815.000     1.6182   3.135898 6.9446e-02  0.0248563  0.1343101    34.6638     2.5175    27.7316    1502.34     1.4163
   2816.000     1.6178   3.135916 6.8422e-02  0.0244158  0.1343101    34.6638     2.5185    27.7317    1502.36     1.4159
   2817.000     1.6176   3.135936 6.9070e-02  0.0240157  0.1336169    34.6639     2.5194    27.7317    1502.37     1.4156
   2818.000     1.6169   3.135905 6.8432e-02  0.0240315  0.1333667    34.6637     2.5201    27.7317    1502.39     1.4148
   2819.000     1.6157   3.135857 6.8681e-02  0.0245715  0.1343081    34.6640     2.5216    27.7320    1502.40     1.4135
   2820.000     1.6152   3.135849 6.7992e-02  0.0244699  0.1344552    34.6639     2.5230    27.7320    1502.41     1.4130
   2821.000     1.6144   3.135830 6.8825e-02  0.0251254  0.1353690    34.6642     2.5238    27.7322    1502.43     1.4120
   2822.000     1.6136   3.135819 6.7849e-02  0.0262735  0.1343144    34.6644     2.5268    27.7324    1502.44     1.4112
   2823.000     1.6134   3.135837 6.7216e-02  0.0269076  0.1332084    34.6643     2.5275    27.7325    1502.46     1.4109
   2824.000     1.6134   3.135874 6.8570e-02  0.0262646  0.1330912    34.6644     2.5281    27.7325    1502.47     1.4108
   2825.000     1.6134   3.135915 6.7680e-02  0.0260484  0.1323926    34.6644     2.5297    27.7325    1502.49     1.4107
   2826.000     1.6134   3.135954 6.9918e-02  0.0259063  0.1313891    34.6644     2.5317    27.7325    1502.51     1.4106
   2827.000     1.6131   3.135963 6.9126e-02  0.0261169  0.1303379    34.6643     2.5323    27.7325    1502.52     1.4102
   2828.000     1.6131   3.136002 6.7491e-02  0.0247549  0.1296171    34.6644     2.5334    27.7325    1502.54     1.4102
   2829.000     1.6132   3.136045 6.8415e-02  0.0268516  0.1305552    34.6643     2.5348    27.7325    1502.56     1.4101
   2830.000     1.6133   3.136091 6.8683e-02  0.0233991  0.1305599    34.6643     2.5367    27.7324    1502.58     1.4102
   2831.000     1.6133   3.136138 6.8647e-02  0.0235159  0.1306474    34.6644     2.5378    27.7325    1502.59     1.4101
   2832.000     1.6134   3.136190 6.8528e-02  0.0240138  0.1310038    34.6645     2.5390    27.7326    1502.61     1.4100
   2833.000     1.6135   3.136231 6.7055e-02  0.0236783  0.1318643    34.6645     2.5393    27.7326    1502.63     1.4100
   2834.000     1.6136   3.136283 6.8195e-02  0.0225075  0.1318103    34.6645     2.5392    27.7326    1502.65     1.4101
   2835.000     1.6136   3.136324 6.8377e-02  0.0236150  0.1306377    34.6645     2.5396    27.7326    1502.66     1.4100
   2836.000     1.6136   3.136356 6.8896e-02  0.0245306  0.1313983    34.6645     2.5384    27.7326    1502.68     1.4098
   2837.000     1.6136   3.136396 6.8324e-02  0.0222581  0.1318008    34.6645     2.5403    27.7326    1502.70     1.4098
   2838.000     1.6136   3.136435 6.8856e-02  0.0237843  0.1320474    34.6645     2.5400    27.7326    1502.71     1.4097
   2839.000     1.6136   3.136470 6.8555e-02  0.0239526  0.1342172    34.6645     2.5413    27.7326    1502.73     1.4096
   2840.000     1.6135   3.136505 6.8379e-02  0.0238619  0.1343091    34.6645     2.5403    27.7326    1502.75     1.4095
   2841.000     1.6137   3.136540 6.7488e-02  0.0239457  0.1333059    34.6643     2.5411    27.7324    1502.76     1.4095
