CTD,20120906FEGNRIFS
#ORIGINAL_FILE=\CTD\Report\c3100a.asc
#CTD_SAL ax+b   :a=0.981152
#CTD_SAL ax+b   :b=0.659199
# sensor 0 = Frequency  0  temperature, 1549, 06-Oct-09
# sensor 1 = Frequency  1  conductivity, 1245, 15-Oct-09, cpcor = -9.5700e-08
# sensor 2 = Frequency  2  pressure, 53581, 15-jul-1998
# System UpLoad Time = May 10 2010 06:46:35
# NMEA Latitude = 30 59.82 N
# NMEA Longitude = 138 00.00 E
NUMBER_HEADERS=10
EXPOCODE=49SO201005
SECT=138E
STNNBR=  3100CR
CASTNO=1
DATE=20100509
TIME=2140
LATITUDE=30.997
LONGITUDE=138.000
DEPTH=     0
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,
2879,2,1.619,2,34.66602907,2,127.2940585,1
2880,2,1.6186,2,34.6662253,2,127.2962349,1
2881,2,1.618,2,34.66612718,2,127.2944938,1
2882,2,1.6174,2,34.66632341,2,127.2931879,1
2883,2,1.6172,2,34.66632341,2,127.3327986,1
2884,2,1.6171,2,34.6662253,2,127.3758916,1
2885,2,1.6166,2,34.66642153,2,127.3645743,1
2886,2,1.6159,2,34.66651964,2,127.3693624,1
2887,2,1.6149,2,34.66651964,2,127.4372665,1
2888,2,1.6145,2,34.66661776,2,127.6065914,1
2889,2,1.6141,2,34.66671587,2,127.6096384,1
2890,2,1.6138,2,34.6669121,2,127.6096384,1
2891,2,1.6139,2,34.66661776,2,127.5695924,1
2892,2,1.6137,2,34.66681399,2,127.6152971,1
2893,2,1.6135,2,34.66681399,2,127.5700277,1
2894,2,1.6132,2,34.66681399,2,127.5774275,1
2895,2,1.6132,2,34.66681399,2,127.6144265,1
2896,2,1.6133,2,34.6669121,2,127.7685166,1
2897,2,1.6132,2,34.6669121,2,127.8368559,1
2898,2,1.613,2,34.66701022,2,127.8681963,1
2899,2,1.6127,2,34.66710833,2,127.8168329,1
2900,2,1.6122,2,34.66710833,2,127.7807045,1
2901,2,1.6113,2,34.66701022,2,127.693648,1
2902,2,1.6098,2,34.66720645,2,127.7994216,1
2903,2,1.6085,2,34.66740268,2,127.9796287,1
2904,2,1.6074,2,34.66769702,2,127.9844168,1
2905,2,1.6072,2,34.66779514,2,128.0100984,1
2906,2,1.6071,2,34.66750079,2,128.0018281,1
2907,2,1.6064,2,34.66779514,2,128.0401329,1
2908,2,1.6056,2,34.66779514,2,128.1576593,1
2909,2,1.6054,2,34.66789325,2,128.1641885,1
2910,2,1.6051,2,34.66799137,2,128.1624474,1
2911,2,1.6051,2,34.66789325,2,128.3117493,1
2912,2,1.6051,2,34.66789325,2,128.3783476,1
2913,2,1.6051,2,34.66808948,2,128.4075115,1
2914,2,1.6045,2,34.66799137,2,128.4214405,1
2915,2,1.604,2,34.66828572,2,128.4475575,1
2916,2,1.6032,2,34.66828572,2,128.4580043,1
2917,2,1.6026,2,34.6681876,2,128.4523456,1
2918,2,1.6024,2,34.66828572,2,128.480639,1
2919,2,1.6023,2,34.66838383,2,128.517638,1
2920,2,1.6023,2,34.66838383,2,128.5428844,1
2921,2,1.6022,2,34.66828572,2,128.563778,1
2922,2,1.6023,2,34.66838383,2,128.6142708,1
2923,2,1.6024,2,34.66838383,2,128.600777,1
2924,2,1.6022,2,34.66848195,2,128.6016476,1
2925,2,1.6022,2,34.66838383,2,128.6530109,1
2926,2,1.6018,2,34.66848195,2,128.8214653,1
2927,2,1.6012,2,34.66858006,2,128.8192889,1
2928,2,1.6008,2,34.66867818,2,128.7226561,1
2929,2,1.6006,2,34.66877629,2,128.6699869,1
2930,2,1.6004,2,34.66867818,2,128.6891394,1
2931,2,1.5996,2,34.66867818,2,128.8475823,1
2932,2,1.5994,2,34.66887441,2,129.0317068,1
2933,2,1.5992,2,34.66897252,2,129.0286598,1
2934,2,1.599,2,34.66907064,2,128.9546618,1
2935,2,1.5989,2,34.66907064,2,128.8384413,1
2936,2,1.5987,2,34.66887441,2,128.8323474,1
2937,2,1.5984,2,34.66887441,2,128.8236417,1
2938,2,1.5984,2,34.66887441,2,129.144445,1
2939,2,1.5975,2,34.66926687,2,129.1570682,1
2940,2,1.5976,2,34.66936498,2,129.164468,1
2941,2,1.5977,2,34.66916875,2,129.1514096,1
2942,2,1.5971,2,34.66926687,2,129.1470567,1
2943,2,1.5967,2,34.66926687,2,129.1339982,1
2944,2,1.596,2,34.66926687,2,129.1988554,1
2945,2,1.5962,2,34.66916875,2,129.2093021,1
2946,2,1.5962,2,34.66926687,2,129.2058199,1
2947,2,1.5961,2,34.66936498,2,129.2693712,1
2948,2,1.5959,2,34.6694631,2,129.3320519,1
2949,2,1.5952,2,34.66956121,2,129.3250873,1
2950,2,1.5951,2,34.66956121,2,129.2924411,1
2951,2,1.5952,2,34.66956121,2,129.2663242,1
2952,2,1.5953,2,34.6694631,2,129.2976645,1
2953,2,1.5948,2,34.6694631,2,129.3838505,1
2954,2,1.5942,2,34.66975744,2,129.416932,1
2955,2,1.5941,2,34.66975744,2,129.4273788,1
2956,2,1.5936,2,34.66975744,2,129.4378255,1
2957,2,1.5934,2,34.66985556,2,129.4513193,1
2958,2,1.5933,2,34.66965933,2,129.4722129,1
2959,2,1.5933,2,34.66975744,2,129.5179175,1
2960,2,1.5934,2,34.66965933,2,129.5209645,1
2961,2,1.5934,2,34.66985556,2,129.5327172,1
2962,2,1.5934,2,34.66975744,2,129.527929,1
2963,2,1.5924,2,34.66995367,2,129.5231409,1
2964,2,1.591,2,34.66995367,2,129.5840805,1
2965,2,1.5905,2,34.67024802,2,129.6289146,1
2966,2,1.5906,2,34.6701499,2,129.634138,1
2967,2,1.5904,2,34.67024802,2,129.6615608,1
2968,2,1.5903,2,34.67034613,2,129.6606903,1
2969,2,1.5902,2,34.6701499,2,129.671137,1
2970,2,1.5899,2,34.67034613,2,129.6815838,1
2971,2,1.5899,2,34.67024802,2,129.700301,1
2972,2,1.59,2,34.67024802,2,129.7930162,1
2973,2,1.5899,2,34.67024802,2,129.8722376,1
2974,2,1.5895,2,34.67054237,2,129.9357889,1
2975,2,1.5895,2,34.67054237,2,129.7999807,1
2976,2,1.5895,2,34.67034613,2,129.7921456,1
2977,2,1.5894,2,34.67054237,2,129.8021571,1
2978,2,1.5894,2,34.67044425,2,129.8522146,1
2979,2,1.5892,2,34.67044425,2,129.9623411,1
2980,2,1.5892,2,34.67034613,2,129.9623411,1
2981,2,1.5888,2,34.67064048,2,130.000646,1
2982,2,1.5882,2,34.67064048,2,129.9719173,1
2983,2,1.5879,2,34.67064048,2,129.9697409,1
2984,2,1.5878,2,34.6707386,2,129.9780113,1
2985,2,1.5877,2,34.6707386,2,129.9514591,1
2986,2,1.5874,2,34.67064048,2,129.9897639,1
2987,2,1.5873,2,34.6707386,2,130.1016316,1
2988,2,1.5868,2,34.6707386,2,130.0959729,1
2989,2,1.5861,2,34.67083671,2,130.1360189,1
2990,2,1.5855,2,34.67103294,2,130.1416776,1
2991,2,1.5854,2,34.67103294,2,130.2848856,1
2992,2,1.5851,2,34.67103294,2,130.2387456,1
2993,2,1.5847,2,34.67113106,2,130.157783,1
2994,2,1.5845,2,34.67132729,2,130.2056641,1
2995,2,1.5842,2,34.67122917,2,130.1351483,1
2996,2,1.584,2,34.67113106,2,130.3014263,1
2997,2,1.584,2,34.67122917,2,130.4346228,1
2998,2,1.5838,2,34.67132729,2,130.4376698,1
2999,2,1.5833,2,34.67152352,2,130.3201435,1
3000,2,1.5829,2,34.67132729,2,130.2644273,1
3001,2,1.5824,2,34.6714254,2,130.2822739,1
3002,2,1.5818,2,34.6714254,2,130.2544158,1
3003,2,1.5816,2,34.6714254,2,130.1660534,1
