       PrDM      T090C      C0S/m       FlSP     Upoly0     Upoly1      Sal00 Sbeox0ML/L  Sigma-t00       SvDM Potemp090C
   3644.000     1.4922   3.156811 6.5762e-02  0.0251253  0.1318552    34.6812     2.9542    27.7549    1515.97     1.2114
   3645.000     1.4922   3.156851 6.5933e-02  0.0247269  0.1318681    34.6812     2.9544    27.7549    1515.98     1.2114
   3646.000     1.4921   3.156876 6.5585e-02  0.0250596  0.1309959    34.6812     2.9541    27.7549    1516.00     1.2111
   3647.000     1.4921   3.156898 6.5784e-02  0.0257257  0.1305100    34.6810     2.9549    27.7548    1516.02     1.2110
   3648.000     1.4922   3.156937 6.6621e-02  0.0246838  0.1306050    34.6810     2.9555    27.7547    1516.04     1.2110
   3649.000     1.4923   3.156981 6.5506e-02  0.0246291  0.1296977    34.6809     2.9557    27.7546    1516.05     1.2110
   3650.000     1.4924   3.157029 6.6308e-02  0.0247467  0.1304096    34.6810     2.9558    27.7547    1516.07     1.2110
   3651.000     1.4924   3.157076 6.6670e-02  0.0265869  0.1295151    34.6811     2.9561    27.7548    1516.09     1.2109
   3652.000     1.4926   3.157121 6.5280e-02  0.0269730  0.1306070    34.6811     2.9553    27.7548    1516.11     1.2109
   3653.000     1.4927   3.157176 6.6760e-02  0.0260339  0.1270561    34.6812     2.9564    27.7549    1516.12     1.2109
   3654.000     1.4928   3.157214 6.5764e-02  0.0245425  0.1298214    34.6811     2.9572    27.7548    1516.14     1.2109
   3655.000     1.4928   3.157261 6.6266e-02  0.0246418  0.1304239    34.6812     2.9571    27.7548    1516.16     1.2109
   3656.000     1.4930   3.157300 6.5312e-02  0.0258874  0.1305915    34.6811     2.9568    27.7548    1516.18     1.2109
   3657.000     1.4931   3.157340 6.5614e-02  0.0260120  0.1309636    34.6810     2.9563    27.7547    1516.19     1.2109
   3658.000     1.4931   3.157375 6.5527e-02  0.0247840  0.1315505    34.6810     2.9565    27.7547    1516.21     1.2108
   3659.000     1.4933   3.157423 6.5026e-02  0.0256277  0.1300224    34.6810     2.9582    27.7546    1516.23     1.2109
   3660.000     1.4933   3.157452 6.6059e-02  0.0253327  0.1293432    34.6808     2.9583    27.7545    1516.25     1.2109
   3661.000     1.4933   3.157496 6.6070e-02  0.0243974  0.1294280    34.6810     2.9592    27.7546    1516.26     1.2107
   3662.000     1.4934   3.157542 6.5777e-02  0.0236967  0.1276180    34.6810     2.9577    27.7547    1516.28     1.2107
   3663.000     1.4935   3.157593 6.5272e-02  0.0238088  0.1276501    34.6811     2.9586    27.7547    1516.30     1.2107
   3664.000     1.4935   3.157632 6.6104e-02  0.0241856  0.1286074    34.6812     2.9571    27.7548    1516.32     1.2106
   3665.000     1.4934   3.157659 6.5933e-02  0.0248670  0.1293740    34.6812     2.9591    27.7548    1516.33     1.2104
   3666.000     1.4934   3.157693 6.5631e-02  0.0241713  0.1293752    34.6811     2.9586    27.7547    1516.35     1.2103
   3667.000     1.4934   3.157727 6.5927e-02  0.0234602  0.1293772    34.6811     2.9585    27.7547    1516.37     1.2102
   3668.000     1.4934   3.157753 6.6062e-02  0.0236307  0.1281894    34.6809     2.9587    27.7546    1516.38     1.2101
   3669.000     1.4934   3.157799 6.5935e-02  0.0235252  0.1284073    34.6811     2.9577    27.7547    1516.40     1.2100
   3670.000     1.4935   3.157836 6.5934e-02  0.0236220  0.1286736    34.6810     2.9582    27.7546    1516.42     1.2100
   3671.000     1.4936   3.157886 6.6379e-02  0.0236388  0.1269641    34.6811     2.9582    27.7547    1516.44     1.2100
   3672.000     1.4935   3.157919 6.6434e-02  0.0221240  0.1271529    34.6812     2.9597    27.7548    1516.45     1.2098
   3673.000     1.4936   3.157961 6.5932e-02  0.0245876  0.1282087    34.6811     2.9585    27.7547    1516.47     1.2098
   3674.000     1.4936   3.157999 6.6251e-02  0.0213601  0.1282051    34.6812     2.9602    27.7548    1516.49     1.2096
   3675.000     1.4937   3.158041 6.5934e-02  0.0234308  0.1292837    34.6812     2.9614    27.7548    1516.51     1.2096
   3676.000     1.4938   3.158079 6.5674e-02  0.0212976  0.1282571    34.6811     2.9605    27.7547    1516.52     1.2096
   3677.000     1.4938   3.158127 6.6065e-02  0.0221483  0.1304395    34.6812     2.9598    27.7548    1516.54     1.2096
   3678.000     1.4939   3.158174 6.5494e-02  0.0224176  0.1305983    34.6812     2.9607    27.7548    1516.56     1.2096
   3679.000     1.4941   3.158211 6.5785e-02  0.0238255  0.1317798    34.6811     2.9602    27.7547    1516.58     1.2096
   3680.000     1.4941   3.158261 6.6543e-02  0.0233525  0.1308017    34.6812     2.9610    27.7548    1516.60     1.2095
   3681.000     1.4941   3.158297 6.5620e-02  0.0224069  0.1306478    34.6813     2.9605    27.7548    1516.61     1.2094
   3682.000     1.4940   3.158329 6.6077e-02  0.0244299  0.1297977    34.6813     2.9614    27.7548    1516.63     1.2093
   3683.000     1.4940   3.158360 6.5539e-02  0.0235873  0.1318347    34.6812     2.9603    27.7548    1516.65     1.2092
   3684.000     1.4940   3.158395 6.5942e-02  0.0249251  0.1312910    34.6812     2.9621    27.7548    1516.66     1.2090
   3685.000     1.4942   3.158448 6.5645e-02  0.0249858  0.1306298    34.6813     2.9610    27.7548    1516.68     1.2091
   3686.000     1.4941   3.158476 6.5937e-02  0.0242656  0.1306471    34.6813     2.9624    27.7548    1516.70     1.2089
   3687.000     1.4941   3.158512 6.5784e-02  0.0248689  0.1314992    34.6813     2.9613    27.7549    1516.71     1.2088
   3688.000     1.4940   3.158539 6.6092e-02  0.0257962  0.1311266    34.6813     2.9626    27.7548    1516.73     1.2086
   3689.000     1.4941   3.158582 6.5784e-02  0.0260841  0.1294045    34.6813     2.9617    27.7548    1516.75     1.2086
   3690.000     1.4941   3.158626 6.6215e-02  0.0250792  0.1293323    34.6813     2.9630    27.7549    1516.77     1.2085
   3691.000     1.4942   3.158659 6.5657e-02  0.0245191  0.1300301    34.6813     2.9626    27.7548    1516.78     1.2084
   3692.000     1.4942   3.158700 6.6195e-02  0.0258573  0.1299930    34.6813     2.9630    27.7549    1516.80     1.2083
   3693.000     1.4942   3.158738 6.5932e-02  0.0259471  0.1306093    34.6813     2.9640    27.7549    1516.82     1.2083
   3694.000     1.4943   3.158786 6.6233e-02  0.0258341  0.1305982    34.6814     2.9642    27.7549    1516.84     1.2083
   3695.000     1.4944   3.158830 6.5777e-02  0.0245601  0.1306476    34.6814     2.9638    27.7549    1516.85     1.2082
   3696.000     1.4944   3.158868 6.6717e-02  0.0245268  0.1305947    34.6814     2.9641    27.7549    1516.87     1.2081
   3697.000     1.4944   3.158904 6.6572e-02  0.0247375  0.1306468    34.6814     2.9645    27.7549    1516.89     1.2081
   3698.000     1.4945   3.158938 6.7018e-02  0.0237906  0.1306021    34.6813     2.9646    27.7548    1516.91     1.2080
   3699.000     1.4945   3.158976 6.6197e-02  0.0245936  0.1298194    34.6814     2.9646    27.7549    1516.92     1.2079
   3700.000     1.4945   3.159017 6.6187e-02  0.0246306  0.1286648    34.6814     2.9650    27.7549    1516.94     1.2079
   3701.000     1.4946   3.159059 6.6079e-02  0.0242699  0.1288911    34.6814     2.9640    27.7548    1516.96     1.2078
   3702.000     1.4947   3.159104 6.5773e-02  0.0242149  0.1281865    34.6814     2.9646    27.7549    1516.98     1.2078
   3703.000     1.4948   3.159147 6.6259e-02  0.0248000  0.1286898    34.6814     2.9641    27.7548    1516.99     1.2078
   3704.000     1.4949   3.159189 6.5292e-02  0.0242049  0.1304964    34.6813     2.9655    27.7548    1517.01     1.2078
   3705.000     1.4949   3.159231 6.6069e-02  0.0230672  0.1293413    34.6814     2.9654    27.7549    1517.03     1.2077
   3706.000     1.4951   3.159276 6.5813e-02  0.0229957  0.1286554    34.6814     2.9653    27.7548    1517.05     1.2077
   3707.000     1.4952   3.159320 6.5936e-02  0.0236747  0.1299126    34.6813     2.9654    27.7548    1517.06     1.2078
   3708.000     1.4952   3.159359 6.5934e-02  0.0222054  0.1281855    34.6813     2.9659    27.7548    1517.08     1.2077
   3709.000     1.4953   3.159418 6.5765e-02  0.0223121  0.1284861    34.6815     2.9675    27.7549    1517.10     1.2077
   3710.000     1.4954   3.159452 6.5601e-02  0.0236425  0.1305908    34.6815     2.9650    27.7549    1517.12     1.2076
   3711.000     1.4955   3.159498 6.5759e-02  0.0236062  0.1282786    34.6815     2.9660    27.7549    1517.13     1.2076
   3712.000     1.4955   3.159531 6.6093e-02  0.0239415  0.1299003    34.6814     2.9670    27.7549    1517.15     1.2075
   3713.000     1.4957   3.159572 6.6215e-02  0.0239038  0.1306398    34.6813     2.9671    27.7547    1517.17     1.2076
   3714.000     1.4957   3.159603 6.5620e-02  0.0240586  0.1306117    34.6812     2.9674    27.7547    1517.19     1.2076
   3715.000     1.4959   3.159654 6.6347e-02  0.0248336  0.1317764    34.6812     2.9675    27.7547    1517.20     1.2076
   3716.000     1.4960   3.159711 6.6341e-02  0.0245961  0.1322397    34.6814     2.9671    27.7548    1517.22     1.2076
   3717.000     1.4961   3.159758 6.6414e-02  0.0257244  0.1327856    34.6814     2.9669    27.7548    1517.24     1.2076
   3718.000     1.4962   3.159798 6.5388e-02  0.0253424  0.1318475    34.6814     2.9677    27.7548    1517.26     1.2075
   3719.000     1.4962   3.159842 6.5938e-02  0.0248226  0.1318095    34.6814     2.9670    27.7548    1517.27     1.2075
   3720.000     1.4963   3.159883 6.4899e-02  0.0250570  0.1327299    34.6814     2.9688    27.7548    1517.29     1.2075
   3721.000     1.4963   3.159913 6.5750e-02  0.0258470  0.1323750    34.6814     2.9669    27.7548    1517.31     1.2074
   3722.000     1.4963   3.159958 6.5460e-02  0.0245958  0.1318745    34.6815     2.9692    27.7548    1517.33     1.2073
   3723.000     1.4963   3.159991 6.6337e-02  0.0246458  0.1314182    34.6814     2.9679    27.7548    1517.34     1.2072
   3724.000     1.4964   3.160019 6.5940e-02  0.0246174  0.1305815    34.6813     2.9673    27.7547    1517.36     1.2071
   3725.000     1.4964   3.160056 6.5934e-02  0.0253748  0.1306472    34.6813     2.9669    27.7547    1517.38     1.2070
   3726.000     1.4964   3.160090 6.5675e-02  0.0246992  0.1315952    34.6813     2.9700    27.7547    1517.40     1.2069
   3727.000     1.4964   3.160131 6.5937e-02  0.0234301  0.1306869    34.6814     2.9677    27.7548    1517.41     1.2068
   3728.000     1.4964   3.160179 6.6269e-02  0.0247062  0.1285231    34.6815     2.9693    27.7548    1517.43     1.2067
   3729.000     1.4965   3.160218 6.5932e-02  0.0257012  0.1288727    34.6815     2.9679    27.7548    1517.45     1.2067
   3730.000     1.4964   3.160253 6.5767e-02  0.0248629  0.1288711    34.6815     2.9694    27.7549    1517.46     1.2065
   3731.000     1.4964   3.160285 6.5935e-02  0.0246310  0.1280944    34.6815     2.9692    27.7548    1517.48     1.2064
   3732.000     1.4964   3.160321 6.6394e-02  0.0246745  0.1285631    34.6815     2.9704    27.7548    1517.50     1.2063
   3733.000     1.4965   3.160353 6.5633e-02  0.0245160  0.1304721    34.6814     2.9699    27.7547    1517.52     1.2063
   3734.000     1.4963   3.160381 6.6070e-02  0.0245104  0.1287912    34.6815     2.9704    27.7548    1517.53     1.2060
   3735.000     1.4962   3.160407 6.6075e-02  0.0237181  0.1261004    34.6815     2.9700    27.7548    1517.55     1.2058
   3736.000     1.4963   3.160448 6.5804e-02  0.0243738  0.1284140    34.6815     2.9699    27.7548    1517.57     1.2058
   3737.000     1.4963   3.160487 6.6064e-02  0.0236821  0.1294212    34.6815     2.9708    27.7548    1517.58     1.2057
   3738.000     1.4964   3.160532 6.5933e-02  0.0245675  0.1290476    34.6815     2.9709    27.7549    1517.60     1.2057
   3739.000     1.4965   3.160586 6.5934e-02  0.0244196  0.1281517    34.6816     2.9715    27.7549    1517.62     1.2057
   3740.000     1.4966   3.160630 6.5784e-02  0.0237679  0.1279536    34.6817     2.9719    27.7550    1517.64     1.2056
   3741.000     1.4966   3.160673 6.6083e-02  0.0248156  0.1269441    34.6817     2.9733    27.7550    1517.66     1.2055
   3742.000     1.4967   3.160699 6.6313e-02  0.0244623  0.1271103    34.6815     2.9722    27.7548    1517.67     1.2055
   3743.000     1.4968   3.160748 6.6060e-02  0.0233971  0.1279593    34.6816     2.9727    27.7549    1517.69     1.2055
   3744.000     1.4969   3.160798 6.6243e-02  0.0240791  0.1272218    34.6817     2.9713    27.7549    1517.71     1.2055
   3745.000     1.4969   3.160835 6.5930e-02  0.0232453  0.1294581    34.6817     2.9736    27.7549    1517.73     1.2054
   3746.000     1.4970   3.160880 6.7162e-02  0.0231987  0.1281985    34.6817     2.9725    27.7549    1517.74     1.2054
   3747.000     1.4970   3.160915 6.6442e-02  0.0245160  0.1282051    34.6817     2.9729    27.7550    1517.76     1.2053
   3748.000     1.4970   3.160943 6.6231e-02  0.0234144  0.1282051    34.6816     2.9743    27.7549    1517.78     1.2052
   3749.000     1.4970   3.160975 6.6390e-02  0.0230513  0.1282051    34.6816     2.9732    27.7549    1517.79     1.2051
   3750.000     1.4968   3.161002 6.5490e-02  0.0212385  0.1291668    34.6816     2.9750    27.7549    1517.81     1.2048
   3751.000     1.4969   3.161055 6.6329e-02  0.0235559  0.1282893    34.6818     2.9737    27.7550    1517.83     1.2048
   3752.000     1.4969   3.161086 6.5782e-02  0.0245763  0.1293384    34.6817     2.9755    27.7550    1517.85     1.2047
   3753.000     1.4969   3.161130 6.5787e-02  0.0244690  0.1282069    34.6818     2.9755    27.7551    1517.86     1.2046
   3754.000     1.4969   3.161145 6.5481e-02  0.0236707  0.1282051    34.6816     2.9743    27.7549    1517.88     1.2044
   3755.000     1.4969   3.161191 6.5456e-02  0.0236765  0.1291493    34.6818     2.9734    27.7550    1517.90     1.2043
   3756.000     1.4970   3.161230 6.6287e-02  0.0245404  0.1294274    34.6817     2.9755    27.7550    1517.91     1.2043
   3757.000     1.4970   3.161273 6.5769e-02  0.0220429  0.1294261    34.6818     2.9755    27.7550    1517.93     1.2042
   3758.000     1.4969   3.161313 6.5932e-02  0.0235310  0.1290236    34.6819     2.9749    27.7551    1517.95     1.2041
   3759.000     1.4970   3.161351 6.5934e-02  0.0222771  0.1285978    34.6818     2.9749    27.7551    1517.97     1.2040
   3760.000     1.4971   3.161387 6.6261e-02  0.0234737  0.1309386    34.6817     2.9761    27.7550    1517.98     1.2041
   3761.000     1.4972   3.161422 6.5093e-02  0.0236086  0.1310905    34.6817     2.9760    27.7549    1518.00     1.2040
   3762.000     1.4972   3.161468 6.6345e-02  0.0234907  0.1316730    34.6818     2.9761    27.7550    1518.02     1.2039
   3763.000     1.4972   3.161508 6.6086e-02  0.0235553  0.1318688    34.6818     2.9761    27.7550    1518.04     1.2038
   3764.000     1.4971   3.161539 6.6280e-02  0.0234905  0.1318107    34.6819     2.9769    27.7551    1518.05     1.2036
   3765.000     1.4971   3.161575 6.5748e-02  0.0236883  0.1318684    34.6819     2.9756    27.7551    1518.07     1.2035
   3766.000     1.4971   3.161609 6.6602e-02  0.0240321  0.1314789    34.6819     2.9778    27.7551    1518.09     1.2034
   3767.000     1.4970   3.161637 6.5937e-02  0.0244713  0.1305975    34.6819     2.9789    27.7552    1518.10     1.2032
   3768.000     1.4969   3.161667 6.5934e-02  0.0253521  0.1307455    34.6819     2.9794    27.7551    1518.12     1.2030
   3769.000     1.4970   3.161707 6.6205e-02  0.0260911  0.1315041    34.6819     2.9782    27.7551    1518.14     1.2029
   3770.000     1.4970   3.161748 6.5660e-02  0.0251837  0.1295465    34.6820     2.9793    27.7552    1518.16     1.2029
   3771.000     1.4971   3.161783 6.6912e-02  0.0246582  0.1307795    34.6819     2.9791    27.7551    1518.17     1.2029
   3772.000     1.4970   3.161805 6.5936e-02  0.0255129  0.1311516    34.6819     2.9798    27.7551    1518.19     1.2026
   3773.000     1.4970   3.161840 6.5814e-02  0.0246406  0.1285523    34.6818     2.9793    27.7551    1518.21     1.2025
   3774.000     1.4970   3.161892 6.6077e-02  0.0250649  0.1289385    34.6820     2.9792    27.7552    1518.23     1.2025
   3775.000     1.4971   3.161937 6.6578e-02  0.0259713  0.1277117    34.6820     2.9808    27.7552    1518.24     1.2025
   3776.000     1.4972   3.161977 6.5579e-02  0.0257560  0.1271550    34.6820     2.9811    27.7551    1518.26     1.2025
   3777.000     1.4973   3.162021 6.6284e-02  0.0248251  0.1282073    34.6820     2.9804    27.7552    1518.28     1.2024
   3778.000     1.4973   3.162059 6.6267e-02  0.0221727  0.1282051    34.6820     2.9816    27.7552    1518.30     1.2023
   3779.000     1.4974   3.162103 6.5777e-02  0.0237225  0.1273068    34.6820     2.9824    27.7552    1518.31     1.2023
   3780.000     1.4975   3.162143 6.6607e-02  0.0245054  0.1277050    34.6819     2.9821    27.7551    1518.33     1.2023
   3781.000     1.4977   3.162181 6.5560e-02  0.0244215  0.1281966    34.6818     2.9816    27.7550    1518.35     1.2024
